url|length_of_url|number_of_dots|number_of_hyphens_in_domain|length_of_directory|length_of_domain|words_in_domain|has_alexa_rank|country_code|words|length_of_largest_domain_token|length_of_largest_path_token|len_of_filename|num_dot_in_filename|num_delims_in_filename|length_of_arguments|length_of_largest_variable
http://ero-advertising.com/blog/eroadvertising-named-xbiz-la-corporate-sponsor-xbiz-awards-gold-sponsor|96.0|1.0|1.0|6.0|19.0|2.0|1.0|160.0|13.0|15.0|4.0|71.0|0.0|9.0|0.0|0.0
http://xvideo-jp.com/archives/category/%e9%88%b4%e6%9d%91%e3%81%82%e3%81%84%e3%82%8a/page/2|84.0|1.0|1.0|70.0|13.0|2.0|1.0|111.0|18.0|9.0|45.0|1.0|0.0|0.0|0.0|0.0
http://xvideo-jp.com/wp-content/plugins/contact-form-7/includes/js/jquery.form.min.js?ver=3.44.0-2013.09.15|100.0|8.0|1.0|47.0|13.0|2.0|1.0|111.0|18.0|9.0|14.0|18.0|3.0|0.0|22.0|17.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F0XoHczUDqMPtArS7+%EF%BC%88%E7%84%A1%EF%BC%89%E5%9E%82%E3%82%8C%E4%B9%B3%E7%86%9F%E5%A5%B3%E3%81%A8%EF%BC%B3%EF%BC%A5%EF%BC%B8+%23ero+%23douga+%23agesage|309.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|44.0|7.0|0.0|4.0|0.0|0.0|293.0|285.0
http://noticias.uol.com.br/album/2014/06/12/iraque-vive-nova-onda-de-violencia.htm?abrefoto=440|88.0|4.0|0.0|18.0|19.0|4.0|1.0|225.0|18.0|8.0|5.0|38.0|1.0|5.0|13.0|3.0
http://xvideo-jp.com/%E3%81%8A%E3%81%99%E3%81%99%E3%82%81%E5%84%AA%E8%89%AF%E3%82%B5%E3%82%A4%E3%83%88%E3%80%8C%E6%97%A5%E6%9C%AC%E4%B8%80%E3%80%8D|140.0|1.0|1.0|1.0|13.0|2.0|1.0|111.0|29.0|9.0|0.0|126.0|0.0|0.0|0.0|0.0
http://all-free-download.com/free-vector/download/festive_background_with_three_disco_balls_and_glares_312632.html|107.0|2.0|2.0|22.0|21.0|2.0|1.0|225.0|8.0|17.0|11.0|64.0|1.0|8.0|0.0|0.0
http://noticias.uol.com.br/ultimas-noticias/agencia-estado/2015/05/02/alckmintrabalhamos-para-nao-ter-racionamento.htm|111.0|4.0|0.0|44.0|19.0|4.0|1.0|225.0|17.0|8.0|16.0|48.0|1.0|4.0|0.0|0.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FJshxu3ZoBlsNnDx4+skyrim+%E5%B8%B0%E3%81%A3%E3%81%A6%E3%81%8D%E3%81%9F%E5%A7%89%E3%81%AE%E6%A7%98%E5%AD%90%E3%81%8C+%23ero+%23douga+%23agesage|280.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|42.0|7.0|0.0|4.0|0.0|0.0|264.0|256.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90OL%E3%83%BB%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%83%BB%E7%97%B4%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FpziiKSP9vSzHCPzm+%E5%8F%AF%E6%84%9B%E3%81%84%E3%81%8A%E5%A7%89%E3%81%95%E3%82%93%E3%81%A8%E3%82%BB%E3%83%83%E3%82%AF%E3%82%B9+%23ero+%23douga+%23agesage|338.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|45.0|7.0|0.0|4.0|0.0|0.0|322.0|314.0
http://xvideo-jp.com/archives/category/%e5%a4%a7%e7%9f%b3%e3%81%95%e3%82%84%e3%81%8b|77.0|1.0|1.0|19.0|13.0|2.0|1.0|111.0|18.0|9.0|8.0|45.0|0.0|0.0|0.0|0.0
http://noticias.uol.com.br/album/2013/01/05/convencoes-de-tatuagem.htm?fotoNavId=pr12641779|84.0|4.0|0.0|18.0|19.0|4.0|1.0|225.0|15.0|8.0|5.0|26.0|1.0|2.0|21.0|10.0
http://olx.in/hi/m/myaccount/?ref%5B0%5D%5Bparams%5D%5Bcategory%5D=4&ref%5B0%5D%5Baction%5D=index&ref%5B0%5D%5Bmethod%5D=category&ref%5B1%5D%5Bparams%5D%5Btype%5D=adding&ref%5B1%5D%5Bparams%5D%5Bref%5D%5B0%5D%5Bparams%5D%5Bcategory%5D=4&ref%5B1%5D%5Bparams%5D%5Bref%5D%5B0%5D%5Baction%5D=index&ref%5B1%5D%5Bparams%5D%5Bref%5D%5B0%5D%5Bmethod%5D=category&ref%5B1%5D%5Baction%5D=adding&ref%5B1%5D%5Bmethod%5D=index|405.0|1.0|0.0|16.0|6.0|2.0|1.0|225.0|18.0|3.0|9.0|0.0|0.0|0.0|383.0|8.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fj2KY2txFgOCNOgj1+%E9%9F%93%E5%9B%BD%E3%81%AE%E5%B1%85%E9%85%92%E5%B1%8B%E3%81%A7%E3%83%8A%E3%83%B3%E3%83%91%E5%8D%B3%E3%83%8F%E3%83%A1+%23ero+%23douga+%23agesage|291.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|47.0|7.0|0.0|4.0|0.0|0.0|275.0|267.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%B3%E3%82%B9%E3%83%97%E3%83%AC%E3%83%BB%E5%88%B6%E6%9C%8D%E7%B3%BB%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F4ZItnLaQGxt3IKhs+%EF%BC%AA%EF%BC%AB%E3%83%91%E3%83%B3%E3%83%A2%E3%83%AD%E3%83%80%E3%83%B3%E3%82%B9+%23ero+%23douga+%23agesage|309.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|42.0|7.0|0.0|4.0|0.0|0.0|293.0|285.0
http://xvideo-jp.com/archives/category/%e3%81%82%e3%82%84%e3%81%bf%e6%97%ac%e6%9e%9c|77.0|1.0|1.0|19.0|13.0|2.0|1.0|111.0|16.0|9.0|8.0|45.0|0.0|0.0|0.0|0.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FWQbThyKniOi0Zfv5+%E3%82%BB%E3%83%83%E3%82%AF%E3%82%B9%E4%B8%AD%E6%AF%92%E5%A5%B3%E3%81%A8%EF%BC%93%EF%BC%B0+%23ero+%23douga+%23agesage|264.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|44.0|7.0|0.0|4.0|0.0|0.0|248.0|240.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FesQy7VkVvtcz6QHv+%EF%BC%88%E7%84%A1%EF%BC%89%E3%83%94%E3%82%B9%E3%83%88%E3%83%B3%E3%83%9E%E3%82%B7%E3%83%BC%E3%83%B3%E3%81%A7%E8%87%AA%E6%85%B0+%23ero+%23douga+%23agesage|300.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|48.0|7.0|0.0|4.0|0.0|0.0|284.0|276.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FIAnz08rEeCPr6BzY+%E9%9D%92%E7%A9%BA%E5%B0%8F%E5%A4%8F%E3%80%80%E3%83%9F%E3%83%8B%E3%83%9E%E3%83%A0%E3%81%AAG%E3%82%AB%E3%83%83%E3%83%97%E5%85%83%E6%B0%97%E5%B0%91%E5%A5%B3%E3%81%A8%EF%BC%B3%EF%BC%A5%EF%BC%B8+%23ero+%23douga+%23agesage|364.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|52.0|7.0|0.0|4.0|0.0|0.0|348.0|340.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FY0m8N2l6AfTyMiMP+%E5%85%84%E5%AB%81%E3%81%AF%E3%81%84%E3%81%98%E3%81%A3%E3%81%B1%E3%82%8A+%E7%AC%AC1%E8%A9%B1+%23ero+%23douga+%23agesage|275.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|43.0|7.0|0.0|4.0|0.0|0.0|259.0|251.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F1ukN1idG2zaBhazS+%E5%B9%BC%E5%85%90%E4%BD%93%E5%9E%8B%E3%81%AB%E7%94%B7%E4%BA%8C%E4%BA%BA%E3%81%8C%E3%81%8B%E3%82%8A%E3%81%A7%E3%83%81%E3%83%B3%E3%83%9D%E3%83%93%E3%83%B3%E3%82%BF+%23ero+%23douga+%23agesage|345.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|47.0|7.0|0.0|4.0|0.0|0.0|329.0|321.0
http://xvideo-jp.com/archives/category/%e3%81%af/%e9%95%b7%e8%b0%b7%e5%b7%9d%e3%81%97%e3%81%9a%e3%81%8f|96.0|1.0|1.0|29.0|13.0|2.0|1.0|111.0|19.0|9.0|9.0|54.0|0.0|0.0|0.0|0.0
http://esporte.uol.com.br/futebol/campeonatos/copa-do-brasil/rodadas/20150513.htm?partida=asa-x-vitoria|96.0|4.0|0.0|44.0|18.0|4.0|1.0|225.0|16.0|7.0|14.0|12.0|1.0|0.0|22.0|13.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FoVHBVi8Ri7wsPhFT+%E5%87%84%E3%81%84%E8%BA%AB%E4%BD%93%E3%81%AA%EF%BC%A6%E3%82%AB%E3%83%83%E3%83%97%E5%B7%A8%E4%B9%B3+%23ero+%23douga+%23agesage|273.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|43.0|7.0|0.0|4.0|0.0|0.0|257.0|249.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fj2KY2txFgOCNOgj1+%E9%9F%93%E5%9B%BD%E3%81%AE%E5%B1%85%E9%85%92%E5%B1%8B%E3%81%A7%E3%83%8A%E3%83%B3%E3%83%91%E5%8D%B3%E3%83%8F%E3%83%A1+%23ero+%23douga+%23agesage|291.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|48.0|7.0|0.0|4.0|0.0|0.0|275.0|267.0
https://asana.com/guide/videos/%22//fast.wistia.net/embed/iframe/nfi3dx4h43?plugin%5Bchapters%5D%5Bch_1_title%5D=Intro%3A%20Workspace%20or%20Organization%3F&plugin%5Bchapters%5D%5Bch_1_time%5D=15&plugin%5Bchapters%5D%5Bch_2_title%5D=My%20Tasks%20and%20Inbox&plugin%5Bchapters%5D%5Bch_2_time%5D=63&plugin%5Bchapters%5D%5Bch_3_title%5D=Today%2C%20Upcoming%2C%20and%20Later&plugin%5Bchapters%5D%5Bch_3_time%5D=96&plugin%5Bchapters%5D%5Bch_4_title%5D=Inbox&plugin%5Bchapters%5D%5Bch_4_time%5D=112&plugin%5Bchapters%5D%5Bch_5_title%5D=Turn%20off%20activity%20Emails&plugin%5Bchapters%5D%5Bch_5_time%5D=145&plugin%5Bchapters%5D%5Bch_6_title%5D=Hierarchy%20in%20Asana&plugin%5Bchapters%5D%5Bch_6_time%5D=165&plugin%5Bchapters%5D%5Bch_7_title%5D=Sections&plugin%5Bchapters%5D%5Bch_7_time%5D=220&plugin%5Bchapters%5D%5Bch_8_title%5D=Account%20Settings&plugin%5Bchapters%5D%5Bch_8_time%5D=256&plugin%5Bchapters%5D%5Bch_9_title%5D=Team%20Membership&plugin%5Bchapters%5D%5Bch_9_time%5D=282&plugin%5Bchapters%5D%5Bch_10_title%5D=Members%20vs.%20Guests&plugin%5Bchapters%5D%5Bch_10_time%5D=320&plugin%5Bchapters%5D%5Bch_11_title%5D=Inviting%20Guests&plugin%5Bchapters%5D%5Bch_11_time%5D=407&plugin%5Bchapters%5D%5Bch_12_title%5D=Project%20Options&plugin%5Bchapters%5D%5Bch_12_time%5D=505&plugin%5Bchapters%5D%5Bch_13_title%5D=Project%20Sort%20Views&plugin%5Bchapters%5D%5Bch_13_time%5D=612&plugin%5Bchapters%5D%5Bch_14_title%5D=Task%20Pane%20Options&plugin%5Bchapters%5D%5Bch_14_time%5D=661&plugin%5Bchapters%5D%5Bch_15_title%5D=Followers%20and%20Notifications&plugin%5Bchapters%5D%5Bch_15_time%5D=784&plugin%5Bchapters%5D%5Bch_16_title%5D=Specific%20Features%3A%20Hypertext&plugin%5Bchapters%5D%5Bch_16_time%5D=821&plugin%5Bchapters%5D%5Bch_17_title%5D=Multi-Home%20Tasks&plugin%5Bchapters%5D%5Bch_17_time%5D=958&plugin%5Bchapters%5D%5Bch_18_title%5D=Search%20Views&plugin%5Bchapters%5D%5Bch_18_time%5D=1089&plugin%5Bchapters%5D%5Bch_19_title%5D=Batch%20Actions%20&plugin%5Bchapters%5D%5Bch_19_time%5D=1231&plugin%5Bchapters%5D%5Bch_20_title%5D=Keyboard%20Shortcuts&plugin%5Bchapters%5D%5Bch_20|2073.0|4.0|0.0|48.0|9.0|2.0|1.0|225.0|124.0|5.0|15.0|10.0|0.0|0.0|2006.0|43.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FQnHeBfv3yKQKpOHK+%E7%94%98%E3%81%88%E3%82%93%E3%81%BC%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%81%AE%E6%B7%AB%E3%82%89%E3%81%AA%E6%80%A7%E8%A1%8C%E7%82%BA+%23ero+%23douga+%23agesage|309.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|47.0|7.0|0.0|4.0|0.0|0.0|293.0|285.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%9B%97%E6%92%AE%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2F4Qops8kGhZlJNXPy+%E9%BB%92%E9%AB%AA%E3%81%AE%E5%A5%B3%E3%81%AE%E5%AD%90%E3%81%8C%E8%87%AA%E5%88%86%E3%81%A7%E3%81%8A%E3%81%A3%E3%81%B1%E3%81%84%E3%83%A2%E3%83%9F%E3%81%AA%E3%81%8C%E3%82%89%E3%82%AA%E3%83%8A%E3%83%8B%E3%83%BC+%23ero+%23douga+%23agesage|381.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|52.0|7.0|0.0|4.0|0.0|0.0|365.0|357.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FFNomVbs4c4smJnRy+%E5%AD%98%E5%9C%A8%E6%84%9F%E3%81%AE%E7%84%A1%E3%81%84%E7%94%B7%EF%BC%88%E8%91%AC%E5%BC%8F%EF%BC%89+%23ero+%23douga+%23agesage|300.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|51.0|7.0|0.0|4.0|0.0|0.0|284.0|276.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FELOwin7VFnkn0dAL+%E6%88%A6%E6%85%84%E3%81%99%E3%82%8B%E7%BE%8E%E4%BA%BA%E5%A6%BB%E3%80%80+%E8%9B%87%E7%94%B7%E3%81%AE%E6%81%90%E6%80%96+%23ero+%23douga+%23agesage|301.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|48.0|7.0|0.0|4.0|0.0|0.0|285.0|277.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FFGyqpoj9aCbElMif+%E3%83%A9%E3%83%B3%E3%82%B8%E3%82%A7%E3%83%AA%E3%83%BC%E3%82%BA++%E3%80%8C%E6%80%A7%E5%A5%B4%E3%81%AE%E6%9C%89%E6%A0%96%E3%80%8D+%23ero+%23douga+%23agesage|311.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|45.0|7.0|0.0|4.0|0.0|0.0|295.0|287.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E3%82%A2%E3%83%8B%E3%83%A1%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FPo7ePM7HmdId6ezz+%E6%9D%B1%E6%96%B9%E5%BE%A1%E5%A7%90%E5%8F%82%E3%80%80%E8%8C%A8%E6%9C%A8%E8%8F%AF%E6%89%87+%23ero+%23douga+%23agesage|273.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|43.0|7.0|0.0|4.0|0.0|0.0|257.0|249.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E5%B7%A8%E4%B9%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FcgmaXdBhqrYxKGdb+%E4%B9%B3%E7%BE%8E%E5%A5%B3%E3%82%92%E3%83%91%E3%82%A4%E3%83%91%E3%83%B3%E3%81%AB%E3%81%97%E3%81%A6%E4%B8%AD%E5%87%BA%E3%81%97+%23ero+%23douga+%23agesage|300.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|46.0|7.0|0.0|4.0|0.0|0.0|284.0|276.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E4%BA%BA%E5%A6%BB%E3%83%BB%E7%86%9F%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2Fbmur37NBmpMCyWN0+%E3%82%B9%E3%83%AC%E3%83%B3%E3%83%80%E3%83%BC%E7%86%9F%E5%A5%B3%E3%81%AE%E6%BD%AE%E5%90%B9%E3%81%8D%E3%83%90%E3%82%A4%E3%83%96%E3%82%AA%E3%83%8A%E3%83%8B%E3%83%BC+%23ero+%23douga+%23agesage|363.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|46.0|7.0|0.0|4.0|0.0|0.0|347.0|339.0
https://lastpass.com/signup2.php?ac=1&from_uri=%2Fsignup2.php%3Fac%3D1%26from_uri%3D%252Fsignup2.php%253Fac%253D1%2526from_uri%253D%25252Fsignup2.php%25253Fac%25253D1%252526from_uri%25253D%2525252Fsignup2.php%2525253Fac%2525253D1%25252526from_uri%2525253D%252525252Fsignup2.php%252525253Fac%252525253D1%2525252526from_uri%252525253D%25252525252Fsignup2.php|348.0|8.0|0.0|1.0|12.0|2.0|1.0|225.0|33.0|8.0|0.0|11.0|1.0|0.0|324.0|309.0
http://watch-series-tv.to/serie/Betrayal_Knows_My_Name_Uragiri_wa_Boku_no_Namae_o_Shitteiru|84.0|1.0|2.0|7.0|18.0|2.0|0.0|41.0|7.0|15.0|5.0|59.0|0.0|10.0|0.0|0.0
https://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%B4%A0%E4%BA%BA%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FJm4tDfmYWXRn7M75+%E5%B1%B1%E6%A2%A8%E5%87%BA%E8%BA%AB%E3%80%80%E3%81%82%E3%82%84%E3%81%8B%E3%80%80%EF%BC%8820%EF%BC%89+%23ero+%23douga+%23agesage|275.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|43.0|7.0|0.0|4.0|0.0|0.0|259.0|251.0
http://twitter.com/home?status=%E3%83%8C%E3%81%91%E3%82%8B%EF%BC%81%E3%80%90%E7%BE%8E%E5%B0%91%E5%A5%B3%E3%80%91+http%3A%2F%2Fero-video.net%2Ft%2FE6nvJ0FGJH8mSO59+%E5%A7%AA%E3%81%AE%E9%83%A8%E5%B1%8B%E3%81%A7%E3%82%AA%E3%83%8A%E3%83%8B%E3%83%BC%E6%95%99%E3%81%88%E3%81%A6%E3%81%82%E3%81%92%E3%82%8B+%23ero+%23douga+%23agesage|318.0|2.0|0.0|1.0|11.0|2.0|1.0|225.0|46.0|7.0|0.0|4.0|0.0|0.0|302.0|294.0
